From Date,To Date,PM2.5,PM10,WS,WD,Temp,RH
07-05-2018 00:00,08-05-2018 00:00,34.95,112.58,1.32,199.97,30.45,42.82
08-05-2018 00:00,09-05-2018 00:00,50.02,129.32,1.07,171.28,30.42,40.17
09-05-2018 00:00,10-05-2018 00:00,45.93,112.44,1.29,164.92,30.5,51.67
10-05-2018 00:00,11-05-2018 00:00,31.11,68.13,1.42,166.69,30.29,59.53
11-05-2018 00:00,12-05-2018 00:00,35.53,102.19,1.35,185.77,30.2,38.47
12-05-2018 00:00,13-05-2018 00:00,36.32,107.41,1.36,180.54,30.2,44.36
13-05-2018 00:00,14-05-2018 00:00,37.54,102.38,1.33,167.61,30.09,44.78
14-05-2018 00:00,15-05-2018 00:00,31.32,94.25,1.59,186.19,30.57,48.74
15-05-2018 00:00,16-05-2018 00:00,26.23,58.15,1.3,184.12,30.4,52.94
16-05-2018 00:00,17-05-2018 00:00,46.55,119.78,1.3,188.56,30.25,49.84
17-05-2018 00:00,18-05-2018 00:00,54.24,140.09,1.34,192.43,30.59,50.07
18-05-2018 00:00,19-05-2018 00:00,46.84,124.99,1.09,229.66,30.37,46.46
19-05-2018 00:00,20-05-2018 00:00,53.11,165.91,0.92,234.42,30.51,39.66
20-05-2018 00:00,21-05-2018 00:00,None,None,None,None,None,None
21-05-2018 00:00,22-05-2018 00:00,51.85,158.92,0.8,144.32,30.37,43.53
22-05-2018 00:00,23-05-2018 00:00,47.56,131.09,0.97,186.87,30.38,47.04
23-05-2018 00:00,24-05-2018 00:00,49.59,131.85,1.13,166.12,30.54,48.98
24-05-2018 00:00,25-05-2018 00:00,41.88,112.74,1.1,198.66,30.6,47.21
25-05-2018 00:00,26-05-2018 00:00,43.9,111.05,0.79,154.11,30.21,49.98
26-05-2018 00:00,27-05-2018 00:00,25.26,82.48,0.7,136.84,30.31,49.98
27-05-2018 00:00,28-05-2018 00:00,29.74,78.89,0.75,138.3,30.36,50.76
28-05-2018 00:00,29-05-2018 00:00,33.68,93.47,0.56,155.86,30.27,47.32
29-05-2018 00:00,30-05-2018 00:00,36.46,106.59,0.59,205.42,30.15,44.8
30-05-2018 00:00,31-05-2018 00:00,39.92,114.04,1.1,232.17,30.53,50.23
31-05-2018 00:00,01-06-2018 00:00,36.4,105.27,1.18,193.44,30.61,52.38
01-06-2018 00:00,02-06-2018 00:00,48.56,118.55,0.67,201.09,30.36,53.86
02-06-2018 00:00,03-06-2018 00:00,49.18,101.52,1.06,194.82,30.07,70.91
03-06-2018 00:00,04-06-2018 00:00,43.31,105.23,1.15,239.2,30.12,61.35
04-06-2018 00:00,05-06-2018 00:00,42.95,100.19,1.19,243.05,30.25,59.03
05-06-2018 00:00,06-06-2018 00:00,38.4,98.73,1,227.55,30.39,56.8
06-06-2018 00:00,07-06-2018 00:00,45.4,104.42,1.42,269.71,30.36,64.24
07-06-2018 00:00,08-06-2018 00:00,24.25,62.44,1.53,228.31,30.23,64.62
08-06-2018 00:00,09-06-2018 00:00,23.44,53.64,1.76,242.47,30.19,69.46
09-06-2018 00:00,10-06-2018 00:00,27.21,65.5,2.29,266.3,30.11,69.05
10-06-2018 00:00,11-06-2018 00:00,20.16,51.4,2.53,264.08,30.14,69.81
11-06-2018 00:00,12-06-2018 00:00,28.65,80.94,2.31,248.9,30.3,74.33
12-06-2018 00:00,13-06-2018 00:00,34.25,105.31,2.23,254.12,30.32,67.3
13-06-2018 00:00,14-06-2018 00:00,45.67,135.3,1.91,261.9,30.13,60.58
14-06-2018 00:00,15-06-2018 00:00,57.42,120.66,1.68,266.32,30.13,59.08
15-06-2018 00:00,16-06-2018 00:00,33.03,117.97,1.3,262.66,30.3,55.26
16-06-2018 00:00,17-06-2018 00:00,24.99,88.85,1.21,255.73,30.23,54.48
17-06-2018 00:00,18-06-2018 00:00,27.26,91.23,1.19,261.37,30.24,53.27
18-06-2018 00:00,19-06-2018 00:00,17.36,66.8,1.81,240.59,30.38,58.39
19-06-2018 00:00,20-06-2018 00:00,12.53,45.55,1.55,231.02,30.41,60.58
20-06-2018 00:00,21-06-2018 00:00,10.95,52.23,0.94,210.01,30.53,54.65
21-06-2018 00:00,22-06-2018 00:00,12.47,59.94,0.9,204.21,30.47,56.13
22-06-2018 00:00,23-06-2018 00:00,26.75,61.38,1.2,230.92,30.28,70.25
23-06-2018 00:00,24-06-2018 00:00,32.7,64.62,1.74,254.18,30.37,76.59
24-06-2018 00:00,25-06-2018 00:00,20.51,57.44,2.08,246.19,30.27,67.44
25-06-2018 00:00,26-06-2018 00:00,19.31,62.56,2.49,238.01,30.26,64.84
26-06-2018 00:00,27-06-2018 00:00,17.28,57.51,1.99,248.97,30.66,63.05
27-06-2018 00:00,28-06-2018 00:00,17.68,62.1,2.01,242.93,30.19,64.81
28-06-2018 00:00,29-06-2018 00:00,20.43,68.85,1.67,234.82,30.34,63.63
29-06-2018 00:00,30-06-2018 00:00,22.32,84.38,1.13,219.39,30.29,61.98
30-06-2018 00:00,01-07-2018 00:00,24.76,84.98,1,246.85,30.44,58.46
01-07-2018 00:00,02-07-2018 00:00,20.26,67.41,0.99,239.87,30.2,59.47
02-07-2018 00:00,03-07-2018 00:00,19,65.08,1.06,234.73,30.43,60.1
03-07-2018 00:00,04-07-2018 00:00,18.58,62.81,1.64,245.21,30.26,63.6
04-07-2018 00:00,05-07-2018 00:00,16.71,79.06,1.16,245.81,30.31,60.48
05-07-2018 00:00,06-07-2018 00:00,18.81,69.12,1.84,254.51,30.17,66.82
06-07-2018 00:00,07-07-2018 00:00,30.29,72.67,2.16,274.59,30.35,76.61
07-07-2018 00:00,08-07-2018 00:00,34.01,86.27,1.95,269.7,30.2,80.61
08-07-2018 00:00,09-07-2018 00:00,32.87,85.87,2.28,274.09,30.03,82.18
09-07-2018 00:00,10-07-2018 00:00,23.27,54.73,2.45,268.25,30.05,78.48
10-07-2018 00:00,11-07-2018 00:00,21.88,51.62,2.77,253.85,30.21,75.3
11-07-2018 00:00,12-07-2018 00:00,21.75,55.53,2.76,251.01,30.24,75.33
12-07-2018 00:00,13-07-2018 00:00,12.81,19.84,3.25,245.91,30.27,84.33
13-07-2018 00:00,14-07-2018 00:00,15.46,39.89,2.63,257,30.1,77.58
14-07-2018 00:00,15-07-2018 00:00,28.93,73.36,2.24,274.02,30.15,79.29
15-07-2018 00:00,16-07-2018 00:00,18.22,51.66,2.63,254.84,30.17,78.78
16-07-2018 00:00,17-07-2018 00:00,13.25,22.68,2.86,252.75,30.24,81.19
17-07-2018 00:00,18-07-2018 00:00,14.54,35.06,2.85,250.43,30.45,75.96
18-07-2018 00:00,19-07-2018 00:00,20.41,67,2.46,273.68,30.42,66.52
19-07-2018 00:00,20-07-2018 00:00,17.86,53.22,2.79,261.66,30.01,69.36
20-07-2018 00:00,21-07-2018 00:00,17.89,45.61,2.44,252.98,30.23,73.13
21-07-2018 00:00,22-07-2018 00:00,26.7,73.09,2.53,265.9,30.13,70.53
22-07-2018 00:00,23-07-2018 00:00,26.4,69,2.5,262.5,30.16,68.84
23-07-2018 00:00,24-07-2018 00:00,23.08,71.09,2.16,251.27,30.22,68.89
24-07-2018 00:00,25-07-2018 00:00,18.06,63.36,2.07,240,30.14,68.54
25-07-2018 00:00,26-07-2018 00:00,22.7,78.12,1.62,253.09,30.1,63.47
26-07-2018 00:00,27-07-2018 00:00,18.41,65.75,2.5,259.41,29.99,67.86
27-07-2018 00:00,28-07-2018 00:00,15.79,55.16,1.83,248.16,30.36,66.93
28-07-2018 00:00,29-07-2018 00:00,27.2,82.97,1.83,254.99,30.53,66.35
29-07-2018 00:00,30-07-2018 00:00,38.78,109.37,1.46,278.17,30.24,63.23
30-07-2018 00:00,31-07-2018 00:00,38.49,137.83,1.13,282.04,30.35,60.35
31-07-2018 00:00,01-08-2018 00:00,25.6,99.15,1.27,269.53,30.52,62.12
01-08-2018 00:00,02-08-2018 00:00,28.46,91.95,1.54,253.01,30.41,67.08
02-08-2018 00:00,03-08-2018 00:00,34.31,97.62,1.56,268.14,30.25,67.36
03-08-2018 00:00,04-08-2018 00:00,41.43,132.61,1.16,284.84,30.3,62.71
04-08-2018 00:00,05-08-2018 00:00,28.1,108.29,1.34,271.73,30.29,64.25
05-08-2018 00:00,06-08-2018 00:00,27.05,82.37,1.33,274.83,30.21,64.85
06-08-2018 00:00,07-08-2018 00:00,31.78,101.15,1.54,279.13,30.18,63.15
07-08-2018 00:00,08-08-2018 00:00,25.75,75.46,1.94,275.4,30,66.67
08-08-2018 00:00,09-08-2018 00:00,23.39,68.74,1.68,262.4,30.01,68.24
09-08-2018 00:00,10-08-2018 00:00,22.17,46.65,1.66,238.66,30.18,74.45
10-08-2018 00:00,11-08-2018 00:00,25.42,55.22,2.38,279.23,30.17,75.75
11-08-2018 00:00,12-08-2018 00:00,24.25,48.63,2.24,269.88,30.05,80.75
12-08-2018 00:00,13-08-2018 00:00,18.14,52.48,3.93,271.55,30,81.61
13-08-2018 00:00,14-08-2018 00:00,12.84,30.26,2.46,251.06,29.98,75.46
14-08-2018 00:00,15-08-2018 00:00,25.92,63.49,2.14,283.68,30.05,78.77
15-08-2018 00:00,16-08-2018 00:00,29.53,79.95,2.49,294.05,29.91,77.6
16-08-2018 00:00,17-08-2018 00:00,8.77,13.88,3.53,259.75,29.92,83.43
17-08-2018 00:00,18-08-2018 00:00,28.3,65.69,2.55,269.49,29.94,75.69
18-08-2018 00:00,19-08-2018 00:00,27.94,82.83,2.77,284.68,30.03,69.28
19-08-2018 00:00,20-08-2018 00:00,33.16,79.82,2.7,290.49,30.17,79.28
20-08-2018 00:00,21-08-2018 00:00,22.66,60.8,5.14,281.57,30.17,86.11
21-08-2018 00:00,22-08-2018 00:00,13.66,36.19,4.46,265.51,30.09,77.8
22-08-2018 00:00,23-08-2018 00:00,16.7,49.81,2.56,261.04,29.96,75.01
23-08-2018 00:00,24-08-2018 00:00,23.17,70.87,2.33,271.72,29.97,72.73
24-08-2018 00:00,25-08-2018 00:00,29.04,92.09,2.49,289.72,29.85,72.37
25-08-2018 00:00,26-08-2018 00:00,37.25,100.64,2.41,288.95,30.03,72.97
26-08-2018 00:00,27-08-2018 00:00,31.25,86.91,2.22,286.62,29.77,77.04
27-08-2018 00:00,28-08-2018 00:00,28.89,75.17,2.06,274.69,30.04,79.88
28-08-2018 00:00,29-08-2018 00:00,21.28,62.57,2.05,264.95,29.86,75.63
29-08-2018 00:00,30-08-2018 00:00,36.52,99.03,1.72,269.31,30.06,70.75
30-08-2018 00:00,31-08-2018 00:00,30.61,95.75,1.31,287.68,30.11,68.54
31-08-2018 00:00,01-09-2018 00:00,26.68,78.99,1.38,282,30.07,71.28
01-09-2018 00:00,02-09-2018 00:00,35.15,93.53,1.38,272.62,30,70.2
02-09-2018 00:00,03-09-2018 00:00,32.4,89.07,1.54,286.55,29.95,70.31
03-09-2018 00:00,04-09-2018 00:00,27.22,69.87,1.45,274.17,30.04,69.95
04-09-2018 00:00,05-09-2018 00:00,29.47,84.69,1.12,291.33,30.03,67.24
05-09-2018 00:00,06-09-2018 00:00,46.18,108.3,1.3,295.48,30.29,68.5
06-09-2018 00:00,07-09-2018 00:00,34.28,88.78,1.35,287.79,30.29,69.61
07-09-2018 00:00,08-09-2018 00:00,36.66,104.9,1.09,280.1,30.29,65.57
08-09-2018 00:00,09-09-2018 00:00,32.14,86.58,0.83,269.4,30.17,61.61
09-09-2018 00:00,10-09-2018 00:00,41.15,112.9,0.58,234.39,30.15,61.22
10-09-2018 00:00,11-09-2018 00:00,29.52,82.23,0.66,124.84,30.34,62.37
11-09-2018 00:00,12-09-2018 00:00,29.88,63.07,0.55,134.75,30.57,65.92
12-09-2018 00:00,13-09-2018 00:00,37.76,76.77,0.78,211.82,30.21,71.37
13-09-2018 00:00,14-09-2018 00:00,40.31,88.59,0.58,206.13,30.34,67.13
14-09-2018 00:00,15-09-2018 00:00,42.6,93.01,0.46,173.93,30.31,62
15-09-2018 00:00,16-09-2018 00:00,49.1,101.24,0.42,158.15,30.31,61.68
16-09-2018 00:00,17-09-2018 00:00,79.42,80.87,0.46,276.01,30.1,60.71
17-09-2018 00:00,18-09-2018 00:00,70.76,94.85,1.16,239.28,30.01,72.96
18-09-2018 00:00,19-09-2018 00:00,56.18,63.94,0.99,262.5,30.29,71.92
19-09-2018 00:00,20-09-2018 00:00,41.59,93.44,1.13,235.17,30.22,71.52
20-09-2018 00:00,21-09-2018 00:00,54.78,123.34,1.17,286.42,30.09,72.63
21-09-2018 00:00,22-09-2018 00:00,44.43,96.07,1.81,255.79,30.1,77.32
22-09-2018 00:00,23-09-2018 00:00,28.28,73,1.1,203.81,30.13,67.17
23-09-2018 00:00,24-09-2018 00:00,36.89,70.34,0.8,156.96,30.13,67.92
24-09-2018 00:00,25-09-2018 00:00,39.55,69.73,0.68,135.23,30.22,69.24
25-09-2018 00:00,26-09-2018 00:00,48.29,105.82,0.47,176.53,30.27,68.71
26-09-2018 00:00,27-09-2018 00:00,61.19,133.09,0.65,199.34,30.13,73.17
27-09-2018 00:00,28-09-2018 00:00,45.36,89.59,0.5,149.87,30.29,66.6
28-09-2018 00:00,29-09-2018 00:00,44.09,89.71,0.64,103.56,30.23,71.88
29-09-2018 00:00,30-09-2018 00:00,56.33,111.48,0.46,153.84,30.17,70.06
30-09-2018 00:00,01-10-2018 00:00,67.53,98.21,0.58,78.27,30.35,67.92
01-10-2018 00:00,02-10-2018 00:00,57.63,95.03,0.72,108.04,30.21,67.83
02-10-2018 00:00,03-10-2018 00:00,37.69,77.66,0.51,119.51,30.23,64.63
03-10-2018 00:00,04-10-2018 00:00,40.6,91.59,0.5,111.31,30.35,63.84
04-10-2018 00:00,05-10-2018 00:00,39.9,90.71,0.47,120.24,30.18,63.89
05-10-2018 00:00,06-10-2018 00:00,39.31,107.59,0.47,115.13,30.22,58.15
06-10-2018 00:00,07-10-2018 00:00,55.95,129.85,0.33,99.81,30.11,58.85
07-10-2018 00:00,08-10-2018 00:00,62.44,127.29,0.36,91.12,29.96,61.38
08-10-2018 00:00,09-10-2018 00:00,57.85,130.15,0.34,79.39,30.07,56.16
09-10-2018 00:00,10-10-2018 00:00,55.19,124.28,0.3,100.14,30.14,52.73
10-10-2018 00:00,11-10-2018 00:00,55.08,143.61,0.3,264.53,30,52.41
11-10-2018 00:00,12-10-2018 00:00,60.36,138.59,0.3,266.04,29.95,48.59
12-10-2018 00:00,13-10-2018 00:00,58.43,121.23,0.3,202.46,29.98,55.05
13-10-2018 00:00,14-10-2018 00:00,54.01,112.11,0.38,178.89,30.15,58.98
14-10-2018 00:00,15-10-2018 00:00,52.08,80.59,0.34,125.68,30.04,57.82
15-10-2018 00:00,16-10-2018 00:00,53.34,80.88,0.31,100.03,30.12,63.34
16-10-2018 00:00,17-10-2018 00:00,50.79,59.48,0.53,113.53,30.02,68.34
17-10-2018 00:00,18-10-2018 00:00,46.69,44.61,0.66,138.17,29.9,74.55
18-10-2018 00:00,19-10-2018 00:00,43.44,45.45,0.54,148.91,30.03,68.79
19-10-2018 00:00,20-10-2018 00:00,41.47,72.36,0.3,120.02,30.09,46.66
20-10-2018 00:00,21-10-2018 00:00,56.09,107.71,0.3,108.66,29.9,53.35
21-10-2018 00:00,22-10-2018 00:00,58.42,108.96,0.3,121.67,30.06,54.03
22-10-2018 00:00,23-10-2018 00:00,69.46,146.21,0.3,128.02,30.14,52.63
23-10-2018 00:00,24-10-2018 00:00,71.13,136.37,0.3,145.83,29.97,54.74
24-10-2018 00:00,25-10-2018 00:00,69.8,117.25,0.61,198.63,30.18,66.1
25-10-2018 00:00,26-10-2018 00:00,56.43,92.48,0.3,94.02,29.85,52.84
26-10-2018 00:00,27-10-2018 00:00,46.36,90.53,0.3,86.04,29.54,43.96
27-10-2018 00:00,28-10-2018 00:00,53.66,118.29,0.3,86.25,29.32,43.38
28-10-2018 00:00,29-10-2018 00:00,47.91,76.34,0.3,54.34,29.44,45.69
29-10-2018 00:00,30-10-2018 00:00,45.45,77.46,0.3,57.27,29.2,46.68
30-10-2018 00:00,31-10-2018 00:00,47.48,70.89,0.3,60.01,29.44,49.35
31-10-2018 00:00,01-11-2018 00:00,51.62,83.24,0.3,59.04,29.16,50.94
01-11-2018 00:00,02-11-2018 00:00,45.25,80.06,0.3,97.55,29.16,58.14
02-11-2018 00:00,03-11-2018 00:00,27.72,49.69,2.8,125.25,29.21,68.33
03-11-2018 00:00,04-11-2018 00:00,26.29,52.61,5.62,139.41,29.47,66.71
04-11-2018 00:00,05-11-2018 00:00,23.16,29.21,4.91,141.56,29.47,64.78
05-11-2018 00:00,06-11-2018 00:00,32.24,59.72,4.11,147.89,29.4,60.51
06-11-2018 00:00,07-11-2018 00:00,44.93,83.12,3.5,125.49,29.4,58.61
07-11-2018 00:00,08-11-2018 00:00,54.58,88.38,3.29,140.81,29.42,56.57
08-11-2018 00:00,09-11-2018 00:00,58.91,103.26,4.09,134.72,29.44,56.08
09-11-2018 00:00,10-11-2018 00:00,60.95,128.34,4.45,113.44,29.31,54.01
10-11-2018 00:00,11-11-2018 00:00,65.01,119.34,6.14,106.31,29.28,49.71
11-11-2018 00:00,12-11-2018 00:00,47.02,98.77,6.57,73.09,29.52,41.85
12-11-2018 00:00,13-11-2018 00:00,54.27,121.65,8.1,59.74,29.58,40.39
13-11-2018 00:00,14-11-2018 00:00,54.87,121.21,6.66,64.01,29.57,40.84
14-11-2018 00:00,15-11-2018 00:00,62.88,141.66,5.79,70.25,29.39,43.27
15-11-2018 00:00,16-11-2018 00:00,47.15,101.73,7.4,62.81,29.36,44.58
16-11-2018 00:00,17-11-2018 00:00,36.22,92.06,4.68,122.26,29.39,53.91
17-11-2018 00:00,18-11-2018 00:00,21.29,60.54,4.16,134.14,29.42,65.11
18-11-2018 00:00,19-11-2018 00:00,17.9,45.28,4.6,138.55,29.44,65.67
19-11-2018 00:00,20-11-2018 00:00,24.25,63.72,5.17,143.27,29.46,63.94
20-11-2018 00:00,21-11-2018 00:00,None,None,None,None,None,None
21-11-2018 00:00,22-11-2018 00:00,45.2,116.84,8.96,83.41,29.48,47.18
22-11-2018 00:00,23-11-2018 00:00,62.59,133.84,4.69,126.54,29.35,54.26
23-11-2018 00:00,24-11-2018 00:00,64.62,128.91,4.05,99.83,29.26,56.96
24-11-2018 00:00,25-11-2018 00:00,66.56,143.23,4.71,95.5,29.46,49.8
25-11-2018 00:00,26-11-2018 00:00,62.84,129.04,5.11,90.34,29.48,45.85
26-11-2018 00:00,27-11-2018 00:00,54.34,131.04,5.58,89.16,29.58,43.88
27-11-2018 00:00,28-11-2018 00:00,65.79,145.93,3.83,129.73,29.32,50.44
28-11-2018 00:00,29-11-2018 00:00,71.86,148.27,3.69,129.59,29.43,53.38
29-11-2018 00:00,30-11-2018 00:00,61.67,131.44,5.14,101.77,29.6,47.42
30-11-2018 00:00,01-12-2018 00:00,60.77,123.34,5.21,99.89,29.4,48.63
01-12-2018 00:00,02-12-2018 00:00,65.33,126.29,3.99,110.37,29.33,52.81
02-12-2018 00:00,03-12-2018 00:00,70.29,133.72,3.55,130.93,29.3,56.4
03-12-2018 00:00,04-12-2018 00:00,73.48,136.19,4.32,135.99,29.37,60.82
04-12-2018 00:00,05-12-2018 00:00,76.99,136.65,4.61,132.21,29.31,63.63
05-12-2018 00:00,06-12-2018 00:00,64.97,110.93,4.11,141.68,29.42,65.4
06-12-2018 00:00,07-12-2018 00:00,64.68,105.27,4.45,142.55,29.3,67.6
07-12-2018 00:00,08-12-2018 00:00,60.39,88.34,4.79,141.97,29.45,68.05
08-12-2018 00:00,09-12-2018 00:00,76.11,116.72,5.33,142.32,29.31,68.1
09-12-2018 00:00,10-12-2018 00:00,80.63,121.62,5.35,146.8,29.31,65.96
10-12-2018 00:00,11-12-2018 00:00,77.51,133.06,6.48,176.88,29.49,66.13
11-12-2018 00:00,12-12-2018 00:00,76.62,140.18,4.01,167.77,29.36,66.3
12-12-2018 00:00,13-12-2018 00:00,74.86,124.61,5.44,149.74,29.59,66.12
13-12-2018 00:00,14-12-2018 00:00,70.27,112.89,4.45,133.06,29.54,69.74
14-12-2018 00:00,15-12-2018 00:00,75.62,105.66,5.15,97.25,29.38,79.57
15-12-2018 00:00,16-12-2018 00:00,70.8,99.2,8.56,68.19,29.46,62.94
16-12-2018 00:00,17-12-2018 00:00,74.18,119.3,8.93,56.05,29.43,55.13
17-12-2018 00:00,18-12-2018 00:00,50.7,63.49,10.63,143.3,29.28,74.61
18-12-2018 00:00,19-12-2018 00:00,14.5,19.26,10.75,98.48,29.64,83.07
19-12-2018 00:00,20-12-2018 00:00,23.31,50.12,6.1,85.72,29.6,71.84
20-12-2018 00:00,21-12-2018 00:00,33.09,68.48,4.75,104.88,29.41,67.63
21-12-2018 00:00,22-12-2018 00:00,46.61,90.11,4.66,167.67,29.4,63.06
22-12-2018 00:00,23-12-2018 00:00,65.02,118.46,5.07,128.5,29.66,59.17
23-12-2018 00:00,24-12-2018 00:00,79.37,143.7,3.84,124.27,29.21,66.59
24-12-2018 00:00,25-12-2018 00:00,74.54,135.48,4.25,136.8,29.44,65.2
25-12-2018 00:00,26-12-2018 00:00,76.09,132.84,4.26,145.34,29.54,59.66
26-12-2018 00:00,27-12-2018 00:00,74.96,135.99,5.54,158.81,29.59,61.49
27-12-2018 00:00,28-12-2018 00:00,62.95,119.08,6.48,194.01,29.77,60.27
28-12-2018 00:00,29-12-2018 00:00,59.35,120.57,6.38,124.57,29.78,44.28
29-12-2018 00:00,30-12-2018 00:00,66.04,118.71,6.95,95.16,29.88,45.58
30-12-2018 00:00,31-12-2018 00:00,68.03,114.69,6.47,96.57,29.16,47.98
31-12-2018 00:00,01-01-2019 00:00,56.31,110.02,5.75,91.78,29.31,42.23
01-01-2019 00:00,02-01-2019 00:00,61.73,112.03,5.25,112.2,29.49,40.52
02-01-2019 00:00,03-01-2019 00:00,70.01,144.36,3.9,136.45,29.38,42.82
03-01-2019 00:00,04-01-2019 00:00,69.74,152.95,3.8,146.44,29.22,48.41
04-01-2019 00:00,05-01-2019 00:00,76.62,149.54,4.78,134.84,29.31,52.95
05-01-2019 00:00,06-01-2019 00:00,74.53,139.01,4.97,144.26,29.09,55.04
06-01-2019 00:00,07-01-2019 00:00,77.69,150.63,4.92,144.21,28.93,60.21
07-01-2019 00:00,08-01-2019 00:00,73.76,145.56,4.66,115.51,28.97,56.27
08-01-2019 00:00,09-01-2019 00:00,70.1,157.08,4.66,125.35,29.33,51.01
09-01-2019 00:00,10-01-2019 00:00,69.72,151.8,3.72,119.67,29.52,40.7
10-01-2019 00:00,11-01-2019 00:00,72.34,146.3,4.37,130.57,29.46,45.56
11-01-2019 00:00,12-01-2019 00:00,78.8,142.91,5.03,140.49,29.15,58.04
12-01-2019 00:00,13-01-2019 00:00,79.37,135.15,5.74,138.98,29.05,64.73
13-01-2019 00:00,14-01-2019 00:00,74.91,113.3,5.77,145.09,29.14,61.35
14-01-2019 00:00,15-01-2019 00:00,73.1,125.55,4.83,135.61,29.03,57.4
15-01-2019 00:00,16-01-2019 00:00,72.39,114.29,5.22,97.37,29.04,54.71
16-01-2019 00:00,17-01-2019 00:00,72.93,126.49,4.5,104.26,29.38,52.41
17-01-2019 00:00,18-01-2019 00:00,69.8,142.62,3.49,112.2,29.23,52.89
18-01-2019 00:00,19-01-2019 00:00,74.83,143.78,4.55,124.45,29.07,54.2
19-01-2019 00:00,20-01-2019 00:00,78.09,153.19,4.22,122.67,29,53.73
20-01-2019 00:00,21-01-2019 00:00,69.32,131.53,4,123.16,29.26,47.42
21-01-2019 00:00,22-01-2019 00:00,67.27,125.6,4.72,140.06,29.01,52.99
22-01-2019 00:00,23-01-2019 00:00,49.38,96.6,7.05,164.21,29.17,46.07
23-01-2019 00:00,24-01-2019 00:00,54.02,101.96,5.29,160.24,28.83,51.72
24-01-2019 00:00,25-01-2019 00:00,59.36,105.15,5.37,149.32,29.03,61.39
25-01-2019 00:00,26-01-2019 00:00,37.18,92.84,8.82,165.22,28.85,61.21
26-01-2019 00:00,27-01-2019 00:00,35.32,61.23,6.42,122.33,29.06,72.13
27-01-2019 00:00,28-01-2019 00:00,47.37,52.63,7.4,64.41,28.84,84.52
28-01-2019 00:00,29-01-2019 00:00,65.75,84.67,7.02,81.4,28.73,74.13
29-01-2019 00:00,30-01-2019 00:00,58.57,78.19,6.82,84.69,28.83,60.04
30-01-2019 00:00,31-01-2019 00:00,51.16,97.39,5.23,97.26,29.3,45.93
31-01-2019 00:00,01-02-2019 00:00,65.45,115.22,5.68,133.83,29.03,58.5
01-02-2019 00:00,02-02-2019 00:00,70.57,109.9,5.19,141.03,29.59,62.16
02-02-2019 00:00,03-02-2019 00:00,65.06,123.41,4.4,129.26,29.35,56.92
03-02-2019 00:00,04-02-2019 00:00,60.38,97.96,5.35,135.97,29.48,58.41
04-02-2019 00:00,05-02-2019 00:00,64.55,102.93,4.98,137.41,29.38,60.42
05-02-2019 00:00,06-02-2019 00:00,63.84,115.37,4.74,134.29,29.38,54.32
06-02-2019 00:00,07-02-2019 00:00,68.33,131.04,4.88,142.27,29.61,54.08
07-02-2019 00:00,08-02-2019 00:00,60.51,116.8,8.34,162.7,29.34,54.17
08-02-2019 00:00,09-02-2019 00:00,56.96,129.29,5.64,265.27,29.58,51.13
09-02-2019 00:00,10-02-2019 00:00,49.73,133.13,6.99,136.56,29.64,45.04
10-02-2019 00:00,11-02-2019 00:00,52,139.13,6.26,101.74,29.65,45.04
11-02-2019 00:00,12-02-2019 00:00,56.58,108.38,6.18,136.39,29.33,59.74
12-02-2019 00:00,13-02-2019 00:00,59.82,109.05,5.3,137.86,29.57,61.41
13-02-2019 00:00,14-02-2019 00:00,63.98,127.77,4.76,133.69,29.18,56.22
14-02-2019 00:00,15-02-2019 00:00,62.53,122.49,5.53,147.95,29.4,55.18
15-02-2019 00:00,16-02-2019 00:00,41,110.58,8.98,169.96,29.41,51.8
16-02-2019 00:00,17-02-2019 00:00,50.17,107.57,5.06,216.07,29.37,53.73
17-02-2019 00:00,18-02-2019 00:00,44.58,91.03,5.64,156.53,29.35,57.54
18-02-2019 00:00,19-02-2019 00:00,60.32,122,4.12,116.97,29.33,58.04
19-02-2019 00:00,20-02-2019 00:00,52.17,101.67,6.36,141.31,29.63,58.12
20-02-2019 00:00,21-02-2019 00:00,34.48,78.18,6.79,140.4,29.61,60.58
21-02-2019 00:00,22-02-2019 00:00,39.45,87.46,6.05,139.07,29.56,50.49
22-02-2019 00:00,23-02-2019 00:00,46.89,119.53,4.85,153.01,29.7,43.52
23-02-2019 00:00,24-02-2019 00:00,58.92,140.7,4.7,166.29,29.69,43.07
24-02-2019 00:00,25-02-2019 00:00,46.83,118.25,6.33,180.13,29.69,38.46
25-02-2019 00:00,26-02-2019 00:00,48.78,136.6,9.19,191.62,29.71,38.27
26-02-2019 00:00,27-02-2019 00:00,45.53,112.26,5.35,172.3,29.85,45.56
27-02-2019 00:00,28-02-2019 00:00,45.19,91.78,3.89,131.96,29.41,60.35
28-02-2019 00:00,01-03-2019 00:00,44.05,108.92,6.1,125.4,29.5,51.61
01-03-2019 00:00,02-03-2019 00:00,45.53,104.07,4.74,137,29.77,51.29
02-03-2019 00:00,03-03-2019 00:00,None,None,None,None,None,None
03-03-2019 00:00,04-03-2019 00:00,None,None,None,None,None,None
04-03-2019 00:00,05-03-2019 00:00,None,None,None,None,None,None
05-03-2019 00:00,06-03-2019 00:00,None,None,None,None,None,None
06-03-2019 00:00,07-03-2019 00:00,None,None,None,None,None,None
07-03-2019 00:00,08-03-2019 00:00,55.15,142.6,6.38,159.58,29.99,34.21
08-03-2019 00:00,09-03-2019 00:00,60.72,135.48,5.55,128.62,29.58,46.01
